"DATE","PLAYER_FULL_NAME","Cluster","season","minutes"
2019-12-06,"Patrick Patterson",3,2019,7.38
2019-12-09,"Patrick Patterson",3,2019,14.87
2019-12-11,"Patrick Patterson",3,2019,24.15
2019-12-17,"Patrick Patterson",3,2019,12.93
2019-12-19,"Patrick Patterson",3,2019,12.85
2019-12-21,"Patrick Patterson",3,2019,18.78
2020-01-04,"Patrick Patterson",3,2019,6.95
2020-01-05,"Patrick Patterson",3,2019,13.72
2020-01-10,"Patrick Patterson",3,2019,2.6
2020-01-12,"Patrick Patterson",3,2019,12.93
2020-01-14,"Patrick Patterson",3,2019,3.77
2020-01-16,"Patrick Patterson",3,2019,13.2
2020-01-18,"Patrick Patterson",3,2019,5.58
2020-01-21,"Patrick Patterson",3,2019,4
2020-01-22,"Patrick Patterson",3,2019,6.52
2020-01-24,"Patrick Patterson",3,2019,12.88
2020-01-19,"PJ Dozier",3,2019,17.08
2020-02-04,"PJ Dozier",3,2019,7.63
2020-02-05,"PJ Dozier",3,2019,24.8
2020-02-08,"PJ Dozier",3,2019,13.75
2020-02-10,"PJ Dozier",3,2019,18
2020-02-12,"PJ Dozier",3,2019,16.23
2020-02-23,"PJ Dozier",3,2019,2.38
2020-02-25,"PJ Dozier",3,2019,1.68
2020-02-28,"PJ Dozier",3,2019,5.45
2020-03-01,"PJ Dozier",3,2019,1.02
2020-03-03,"PJ Dozier",3,2019,0.92
2020-03-09,"PJ Dozier",3,2019,0.73
2020-08-01,"PJ Dozier",3,2019,16.48
2020-08-03,"PJ Dozier",3,2019,17.97
2020-08-05,"PJ Dozier",3,2019,25.53
2020-08-06,"PJ Dozier",3,2019,21.72
2020-08-08,"PJ Dozier",3,2019,16.35
2020-08-10,"PJ Dozier",3,2019,26.68
2020-08-12,"PJ Dozier",3,2019,22.5
2020-08-14,"PJ Dozier",3,2019,30.8
2020-01-23,"Quinn Cook",3,2019,2.85
2020-01-31,"Quinn Cook",3,2019,5.03
2020-02-01,"Quinn Cook",3,2019,3.33
2020-02-04,"Quinn Cook",3,2019,4.33
2020-02-10,"Quinn Cook",3,2019,4.8
2020-02-27,"Quinn Cook",3,2019,6.78
2020-02-29,"Quinn Cook",3,2019,1.75
2020-03-01,"Quinn Cook",3,2019,11.92
2020-03-03,"Quinn Cook",3,2019,1.35
2020-08-08,"Quinn Cook",3,2019,23.6
2020-08-13,"Quinn Cook",3,2019,30.72
2020-02-06,"Raul Neto",3,2019,0.4
2020-02-07,"Raul Neto",3,2019,2.82
2020-02-20,"Raul Neto",3,2019,28.43
2020-01-14,"Rayjon Tucker",3,2019,3.98
2019-11-04,"Rodions Kurucs",3,2019,7.08
2019-11-10,"Rodions Kurucs",3,2019,8.93
2019-11-18,"Rodions Kurucs",3,2019,6.08
2019-11-27,"Rodions Kurucs",3,2019,1.45
2019-12-14,"Rodions Kurucs",3,2019,17.95
2019-12-15,"Rodions Kurucs",3,2019,4.3
2019-12-19,"Rodions Kurucs",3,2019,1.05
2019-12-21,"Rodions Kurucs",3,2019,11.18
2019-12-26,"Rodions Kurucs",3,2019,18.97
2019-12-28,"Rodions Kurucs",3,2019,16.08
2019-12-30,"Rodions Kurucs",3,2019,12.38
2020-01-02,"Rodions Kurucs",3,2019,17.63
2020-01-04,"Rodions Kurucs",3,2019,17.42
2020-01-06,"Rodions Kurucs",3,2019,12.2
2020-01-07,"Rodions Kurucs",3,2019,19.23
2020-01-10,"Rodions Kurucs",3,2019,23.35
2020-01-12,"Rodions Kurucs",3,2019,23.48
2020-01-14,"Rodions Kurucs",3,2019,15.88
2020-01-18,"Rodions Kurucs",3,2019,19.22
2020-01-20,"Rodions Kurucs",3,2019,17.1
2020-01-23,"Rodions Kurucs",3,2019,11.2
2020-03-06,"Rodions Kurucs",3,2019,5.02
2020-07-31,"Rodions Kurucs",3,2019,16.27
2020-08-02,"Rodions Kurucs",3,2019,16.87
2020-08-04,"Rodions Kurucs",3,2019,28.57
2019-10-30,"Rodney McGruder",3,2019,17.95
2019-10-31,"Rodney McGruder",3,2019,7.32
2019-11-03,"Rodney McGruder",3,2019,11.78
2019-11-06,"Rodney McGruder",3,2019,12.35
2019-11-07,"Rodney McGruder",3,2019,13.97
2019-11-11,"Rodney McGruder",3,2019,6.75
2019-11-13,"Rodney McGruder",3,2019,20.47
2019-11-14,"Rodney McGruder",3,2019,36.02
2019-11-16,"Rodney McGruder",3,2019,18.5
2019-11-18,"Rodney McGruder",3,2019,20.4
2019-11-20,"Rodney McGruder",3,2019,14.58
2019-11-22,"Rodney McGruder",3,2019,18.42
2019-11-24,"Rodney McGruder",3,2019,16.7
2019-11-26,"Rodney McGruder",3,2019,22.22
2019-11-27,"Rodney McGruder",3,2019,22.97
2019-12-13,"Rodney McGruder",3,2019,15
2019-12-14,"Rodney McGruder",3,2019,24.15
2019-12-17,"Rodney McGruder",3,2019,21.3
2019-12-19,"Rodney McGruder",3,2019,10.38
2019-12-21,"Rodney McGruder",3,2019,20.92
2019-12-22,"Rodney McGruder",3,2019,16.15
2019-12-28,"Rodney McGruder",3,2019,11.78
2019-12-31,"Rodney McGruder",3,2019,16.68
2020-01-02,"Rodney McGruder",3,2019,14.32
2020-01-04,"Rodney McGruder",3,2019,13.05
2020-01-05,"Rodney McGruder",3,2019,12.77
2020-01-10,"Rodney McGruder",3,2019,13.52
2020-01-12,"Rodney McGruder",3,2019,14.58
2020-01-14,"Rodney McGruder",3,2019,14.47
2020-01-16,"Rodney McGruder",3,2019,17.03
2020-01-18,"Rodney McGruder",3,2019,32.4
2020-01-21,"Rodney McGruder",3,2019,20.85
2020-01-22,"Rodney McGruder",3,2019,23.88
2020-01-24,"Rodney McGruder",3,2019,11.67
2020-01-26,"Rodney McGruder",3,2019,12.25
2020-01-30,"Rodney McGruder",3,2019,20.97
2020-02-01,"Rodney McGruder",3,2019,12.43
2020-02-03,"Rodney McGruder",3,2019,12.82
2020-02-05,"Rodney McGruder",3,2019,6.83
2020-02-08,"Rodney McGruder",3,2019,25.73
2020-02-09,"Rodney McGruder",3,2019,22.08
2020-02-11,"Rodney McGruder",3,2019,2.7
2020-02-13,"Rodney McGruder",3,2019,5.72
2020-02-22,"Rodney McGruder",3,2019,2.58
2020-02-24,"Rodney McGruder",3,2019,4.73
2020-02-28,"Rodney McGruder",3,2019,4.53
2020-03-03,"Rodney McGruder",3,2019,3.45
2020-03-05,"Rodney McGruder",3,2019,5.47
2020-03-08,"Rodney McGruder",3,2019,0.52
2020-03-10,"Rodney McGruder",3,2019,21.02
2020-08-01,"Rodney McGruder",3,2019,13.07
2020-08-06,"Rodney McGruder",3,2019,7.08
2020-08-08,"Rodney McGruder",3,2019,18.2
2020-08-09,"Rodney McGruder",3,2019,15.65
2020-08-12,"Rodney McGruder",3,2019,16.63
2020-08-14,"Rodney McGruder",3,2019,51.27
2020-08-19,"Rodney McGruder",3,2019,1.07
2020-08-25,"Rodney McGruder",3,2019,7.22
2020-08-30,"Rodney McGruder",3,2019,1.6
2019-12-28,"Romeo Langford",3,2019,3.68
2019-12-31,"Romeo Langford",3,2019,2.33
2020-02-23,"Romeo Langford",3,2019,15.4
2020-02-25,"Romeo Langford",3,2019,13.1
2020-02-29,"Romeo Langford",3,2019,11.1
2020-03-03,"Romeo Langford",3,2019,7.15
2020-03-04,"Romeo Langford",3,2019,13.45
2020-03-06,"Romeo Langford",3,2019,5.13
2020-03-08,"Romeo Langford",3,2019,19.85
2020-03-10,"Romeo Langford",3,2019,9.77
2020-08-04,"Romeo Langford",3,2019,3.73
2020-08-05,"Romeo Langford",3,2019,25.78
2020-08-07,"Romeo Langford",3,2019,9.48
2020-08-11,"Romeo Langford",3,2019,2.63
2020-08-13,"Romeo Langford",3,2019,30.13
2020-08-17,"Romeo Langford",3,2019,0.18
2020-08-19,"Romeo Langford",3,2019,22.78
2020-08-21,"Romeo Langford",3,2019,10.73
2020-08-23,"Romeo Langford",3,2019,3.58
2020-08-30,"Romeo Langford",3,2019,3.73
2020-01-20,"Ryan Arcidiacono",3,2019,12
2020-01-22,"Ryan Arcidiacono",3,2019,14.67
2020-01-24,"Ryan Arcidiacono",3,2019,12.88
2020-01-25,"Ryan Arcidiacono",3,2019,12.18
2020-01-27,"Ryan Arcidiacono",3,2019,4.95
2020-01-29,"Ryan Arcidiacono",3,2019,13.63
2020-01-31,"Ryan Arcidiacono",3,2019,17.05
2020-02-02,"Ryan Arcidiacono",3,2019,24.28
2020-02-06,"Ryan Arcidiacono",3,2019,24.82
2020-02-09,"Ryan Arcidiacono",3,2019,19.2
2020-02-11,"Ryan Arcidiacono",3,2019,18.48
2020-02-20,"Ryan Arcidiacono",3,2019,28.45
2020-02-22,"Ryan Arcidiacono",3,2019,33.67
2020-02-23,"Ryan Arcidiacono",3,2019,21.23
2020-02-25,"Ryan Arcidiacono",3,2019,17.73
2020-03-04,"Ryan Arcidiacono",3,2019,22.9
2020-01-05,"Sekou Doumbouya",3,2019,34.02
2020-01-07,"Sekou Doumbouya",3,2019,33.35
2020-01-09,"Sekou Doumbouya",3,2019,19.72
2019-10-23,"Semi Ojeleye",3,2019,9.75
2019-10-25,"Semi Ojeleye",3,2019,4.33
2019-10-26,"Semi Ojeleye",3,2019,14.58
2019-10-30,"Semi Ojeleye",3,2019,19.83
2019-11-01,"Semi Ojeleye",3,2019,15.9
2019-11-05,"Semi Ojeleye",3,2019,7.72
2019-11-07,"Semi Ojeleye",3,2019,4.13
2019-11-09,"Semi Ojeleye",3,2019,2.38
2019-11-11,"Semi Ojeleye",3,2019,5.25
2019-11-13,"Semi Ojeleye",3,2019,10.58
2019-11-15,"Semi Ojeleye",3,2019,4.23
2019-11-17,"Semi Ojeleye",3,2019,21.15
2019-11-18,"Semi Ojeleye",3,2019,17.57
2019-11-20,"Semi Ojeleye",3,2019,6.1
2019-11-22,"Semi Ojeleye",3,2019,20.55
2019-11-25,"Semi Ojeleye",3,2019,27.48
2019-11-27,"Semi Ojeleye",3,2019,22.02
2019-11-29,"Semi Ojeleye",3,2019,15.62
2019-12-01,"Semi Ojeleye",3,2019,19.42
2019-12-04,"Semi Ojeleye",3,2019,24.43
2019-12-06,"Semi Ojeleye",3,2019,28.67
2019-12-09,"Semi Ojeleye",3,2019,23.42
2019-12-11,"Semi Ojeleye",3,2019,23.98
2019-12-12,"Semi Ojeleye",3,2019,23.53
2019-12-18,"Semi Ojeleye",3,2019,20.18
2019-12-20,"Semi Ojeleye",3,2019,18.32
2019-12-22,"Semi Ojeleye",3,2019,11.02
2019-12-25,"Semi Ojeleye",3,2019,7
2019-12-27,"Semi Ojeleye",3,2019,4.58
2019-12-31,"Semi Ojeleye",3,2019,20.67
2020-01-04,"Semi Ojeleye",3,2019,7.3
2020-01-06,"Semi Ojeleye",3,2019,4.02
2020-01-08,"Semi Ojeleye",3,2019,5.43
2020-01-09,"Semi Ojeleye",3,2019,20.77
2020-01-11,"Semi Ojeleye",3,2019,12
2020-01-13,"Semi Ojeleye",3,2019,12.95
2020-01-15,"Semi Ojeleye",3,2019,6.95
2019-10-23,"Shake Milton",3,2019,1.1
2019-10-26,"Shake Milton",3,2019,12.15
2019-10-28,"Shake Milton",3,2019,12.53
2019-11-23,"Shake Milton",3,2019,7.83
2020-01-11,"Shake Milton",3,2019,2.57
2020-01-22,"Shake Milton",3,2019,22.52
2020-01-28,"Shake Milton",3,2019,25.75
2020-01-30,"Shake Milton",3,2019,35.43
2019-11-14,"Shaquille Harrison",3,2019,0.72
2019-11-20,"Shaquille Harrison",3,2019,26.28
2019-12-06,"Shaquille Harrison",3,2019,6.28
2019-12-08,"Shaquille Harrison",3,2019,9.37
2019-12-09,"Shaquille Harrison",3,2019,0.1
2019-12-11,"Shaquille Harrison",3,2019,7.65
2019-12-14,"Shaquille Harrison",3,2019,0.58
2019-12-18,"Shaquille Harrison",3,2019,5.87
2019-12-28,"Shaquille Harrison",3,2019,5.28
2019-12-30,"Shaquille Harrison",3,2019,3.05
2020-01-02,"Shaquille Harrison",3,2019,10.6
2020-01-06,"Shaquille Harrison",3,2019,10.05
2020-01-08,"Shaquille Harrison",3,2019,2.67
2020-01-13,"Shaquille Harrison",3,2019,2
2019-11-10,"Stanley Johnson",3,2019,2.97
2019-11-13,"Stanley Johnson",3,2019,4.98
2020-01-26,"Terance Mann",3,2019,4.97
2020-02-01,"Terance Mann",3,2019,2.2
2020-02-08,"Terance Mann",3,2019,15.18
2020-02-09,"Terance Mann",3,2019,12
2020-02-11,"Terance Mann",3,2019,0.7
2020-02-13,"Terance Mann",3,2019,0.2
2020-08-17,"Terance Mann",3,2019,0.28
2020-08-19,"Terance Mann",3,2019,1.47
2020-08-21,"Terance Mann",3,2019,0.57
2020-08-12,"Terrance Ferguson",3,2019,23.68
2020-08-24,"Terrance Ferguson",3,2019,3.28
2019-10-28,"Thabo Sefolosha",3,2019,10.43
2019-10-30,"Thabo Sefolosha",3,2019,10.4
2019-11-03,"Thabo Sefolosha",3,2019,18.23
2019-11-04,"Thabo Sefolosha",3,2019,6.85
2019-11-06,"Thabo Sefolosha",3,2019,9.27
2019-11-11,"Thabo Sefolosha",3,2019,6.17
2019-11-13,"Thabo Sefolosha",3,2019,12.47
2019-11-15,"Thabo Sefolosha",3,2019,13.55
2019-11-16,"Thabo Sefolosha",3,2019,13.7
2019-11-20,"Thabo Sefolosha",3,2019,15
2019-11-22,"Thabo Sefolosha",3,2019,10.82
2019-11-24,"Thabo Sefolosha",3,2019,2.28
2019-11-27,"Thabo Sefolosha",3,2019,11.37
2019-11-30,"Thabo Sefolosha",3,2019,17.05
2019-12-03,"Thabo Sefolosha",3,2019,3.18
2019-12-05,"Thabo Sefolosha",3,2019,6.1
2019-12-07,"Thabo Sefolosha",3,2019,10.12
2019-12-11,"Thabo Sefolosha",3,2019,11.13
2019-12-13,"Thabo Sefolosha",3,2019,4.48
2019-12-16,"Thabo Sefolosha",3,2019,6.47
2019-12-21,"Thabo Sefolosha",3,2019,3.38
2019-12-14,"Timothe Luwawu-Cabarrot",3,2019,17.38
2019-12-15,"Timothe Luwawu-Cabarrot",3,2019,22.98
2019-12-22,"TJ Leaf",3,2019,2.9
2019-12-28,"TJ Leaf",3,2019,3.5
2019-12-31,"TJ Leaf",3,2019,5.48
2019-11-20,"Torrey Craig",3,2019,18.93
2019-11-24,"Torrey Craig",3,2019,1.07
2019-12-05,"Torrey Craig",3,2019,4.88
2019-12-10,"Torrey Craig",3,2019,8.15
2019-12-12,"Torrey Craig",3,2019,14.32
2019-12-14,"Torrey Craig",3,2019,23.3
2019-12-15,"Torrey Craig",3,2019,11.82
2019-12-18,"Torrey Craig",3,2019,2.82
2019-12-20,"Torrey Craig",3,2019,4.35
2019-12-22,"Torrey Craig",3,2019,2.07
2019-12-29,"Torrey Craig",3,2019,8.2
2019-12-31,"Torrey Craig",3,2019,21.08
2020-01-04,"Torrey Craig",3,2019,6.98
2020-01-08,"Torrey Craig",3,2019,17.88
2020-01-12,"Torrey Craig",3,2019,27.05
2020-01-15,"Torrey Craig",3,2019,26.1666666666667
2020-01-16,"Torrey Craig",3,2019,16.9
2020-01-19,"Torrey Craig",3,2019,25.17
2020-01-20,"Torrey Craig",3,2019,16.37
2020-01-22,"Torrey Craig",3,2019,26.85
2020-01-24,"Torrey Craig",3,2019,34.83
2020-01-22,"Treveon Graham",3,2019,7.97
2020-01-24,"Treveon Graham",3,2019,4.27
2020-01-26,"Treveon Graham",3,2019,3.97
2020-01-28,"Treveon Graham",3,2019,3.16666666666667
2020-01-30,"Treveon Graham",3,2019,5.8
2020-02-01,"Treveon Graham",3,2019,20.38
2020-02-03,"Treveon Graham",3,2019,17.72
2020-02-05,"Treveon Graham",3,2019,8.47
2020-02-07,"Treveon Graham",3,2019,25
2020-02-09,"Treveon Graham",3,2019,6.53
2020-02-12,"Treveon Graham",3,2019,5.4
2020-02-22,"Treveon Graham",3,2019,18.83
2020-02-24,"Treveon Graham",3,2019,7.2
2020-02-26,"Treveon Graham",3,2019,9.05
2020-02-28,"Treveon Graham",3,2019,13.2
2020-02-29,"Treveon Graham",3,2019,13.32
2020-03-02,"Treveon Graham",3,2019,22.95
2020-03-06,"Treveon Graham",3,2019,18.22
2020-03-07,"Treveon Graham",3,2019,14.9
2020-03-09,"Treveon Graham",3,2019,15.38
2020-03-11,"Treveon Graham",3,2019,11.98
2020-07-31,"Trey Burke",3,2019,29.95
2020-08-04,"Trey Burke",3,2019,23.52
2019-12-11,"Troy Daniels",3,2019,6.77
2019-12-17,"Troy Daniels",3,2019,12.2
2019-12-19,"Troy Daniels",3,2019,3.02
2019-12-22,"Troy Daniels",3,2019,10
2019-12-29,"Troy Daniels",3,2019,1.32
2020-01-01,"Troy Daniels",3,2019,4.2
2020-01-03,"Troy Daniels",3,2019,9.03
2020-01-07,"Troy Daniels",3,2019,5.9
2020-01-10,"Troy Daniels",3,2019,3.03
2020-01-11,"Troy Daniels",3,2019,21.38
2020-01-13,"Troy Daniels",3,2019,3.32
2020-01-15,"Troy Daniels",3,2019,20.8666666666667
2020-01-18,"Troy Daniels",3,2019,13.07
2020-01-20,"Troy Daniels",3,2019,13.5
2020-01-23,"Troy Daniels",3,2019,8.07
2020-01-31,"Troy Daniels",3,2019,7.75
2020-02-01,"Troy Daniels",3,2019,5.8
2020-02-04,"Troy Daniels",3,2019,4.33
2020-02-08,"Troy Daniels",3,2019,16.87
2020-02-10,"Troy Daniels",3,2019,4.8
2020-02-27,"Troy Daniels",3,2019,6.78
2020-02-29,"Troy Daniels",3,2019,3.07
2020-03-09,"Troy Daniels",3,2019,0.73
2020-08-01,"Troy Daniels",3,2019,19.5
2020-08-03,"Troy Daniels",3,2019,10.13
2020-08-05,"Troy Daniels",3,2019,14.23
2020-08-12,"Troy Daniels",3,2019,3.55
2020-08-14,"Troy Daniels",3,2019,28
2020-08-19,"Troy Daniels",3,2019,5.37
2020-08-21,"Troy Daniels",3,2019,13.72
2020-08-23,"Troy Daniels",3,2019,0.23
2020-01-31,"Ty Jerome",3,2019,18.85
2020-02-12,"Ty Jerome",3,2019,8.02
2020-02-21,"Ty Jerome",3,2019,15.05
2020-02-22,"Ty Jerome",3,2019,6.38
2020-02-24,"Ty Jerome",3,2019,2.13
2020-02-29,"Ty Jerome",3,2019,1.7
2020-03-06,"Ty Jerome",3,2019,13.75
2020-03-08,"Ty Jerome",3,2019,14.03
2020-03-10,"Ty Jerome",3,2019,14.97
2020-08-06,"Ty Jerome",3,2019,2.07
2020-08-10,"Ty Jerome",3,2019,5.27
2020-01-28,"Tyler Johnson",3,2019,17.85
2020-01-31,"Tyler Johnson",3,2019,15.02
2020-02-02,"Tyler Johnson",3,2019,9.7
2020-07-31,"Tyler Johnson",3,2019,18.62
2019-10-29,"Tyrone Wallace",3,2019,14.45
2019-10-31,"Tyrone Wallace",3,2019,19.47
2019-11-05,"Tyrone Wallace",3,2019,6.3
2019-11-06,"Tyrone Wallace",3,2019,16.08
2019-11-08,"Tyrone Wallace",3,2019,7.17
2019-11-10,"Tyrone Wallace",3,2019,16.9
2019-11-12,"Tyrone Wallace",3,2019,8.83
2019-11-14,"Tyrone Wallace",3,2019,17.12
2019-11-16,"Tyrone Wallace",3,2019,10.88
2019-11-17,"Tyrone Wallace",3,2019,2.52
2019-11-22,"Tyrone Wallace",3,2019,9.53
2019-11-30,"Tyrone Wallace",3,2019,16.62
2019-12-02,"Tyrone Wallace",3,2019,10.57
2019-12-04,"Tyrone Wallace",3,2019,3.95
2019-11-12,"Udonis Haslem",3,2019,5
2020-08-22,"Vic Law",3,2019,3.55
2020-01-22,"Vince Carter",3,2019,12.5
2020-01-24,"Vince Carter",3,2019,10.45
2020-01-26,"Vince Carter",3,2019,15.6
2020-01-28,"Vince Carter",3,2019,17.9333333333333
2019-10-30,"Wenyen Gabriel",3,2019,2.93
2019-11-15,"Wes Iwundu",3,2019,6.97
2019-11-17,"Wes Iwundu",3,2019,11.78
2019-12-22,"Willy Hernangomez",3,2019,3.42
2019-12-15,"Wilson Chandler",3,2019,18.68
2019-10-27,"Caris LeVert",4,2019,38.95
2019-10-30,"Caris LeVert",4,2019,32.97
2019-11-01,"Caris LeVert",4,2019,32.22
2019-11-02,"Caris LeVert",4,2019,27.65
2019-10-28,"Chris Paul",4,2019,33.92
2019-10-30,"Chris Paul",4,2019,31.43
2019-10-26,"Darius Garland",4,2019,29.38
2019-10-28,"Darius Garland",4,2019,23.03
2019-10-25,"De'Aaron Fox",4,2019,34.12
2019-10-28,"De'Aaron Fox",4,2019,36.3
2019-10-30,"De'Aaron Fox",4,2019,36.27
2019-11-01,"De'Aaron Fox",4,2019,36.82
2020-01-02,"De'Aaron Fox",4,2019,29.88
2019-10-31,"Dejounte Murray",4,2019,23.17
2019-11-03,"Dejounte Murray",4,2019,24.35
2019-11-05,"Dejounte Murray",4,2019,19.02
2019-11-07,"Dejounte Murray",4,2019,25.9
2019-11-09,"Dejounte Murray",4,2019,24.15
2019-11-11,"Dejounte Murray",4,2019,19.27
2019-11-13,"Dejounte Murray",4,2019,21.92
2019-11-15,"Dejounte Murray",4,2019,20.77
2019-11-18,"Dejounte Murray",4,2019,25.35
2019-11-20,"Dejounte Murray",4,2019,19.4
2019-11-22,"Dejounte Murray",4,2019,23.4
2019-11-25,"Dejounte Murray",4,2019,21.48
2019-11-27,"Dejounte Murray",4,2019,23.07
2019-11-29,"Dejounte Murray",4,2019,19.6
2019-12-01,"Dejounte Murray",4,2019,22.13
2019-12-03,"Dejounte Murray",4,2019,17.98
2019-12-06,"Dejounte Murray",4,2019,31.72
2019-12-12,"Dejounte Murray",4,2019,16.97
2019-12-14,"Dejounte Murray",4,2019,30.63
2019-12-16,"Dejounte Murray",4,2019,29
2019-12-19,"Dejounte Murray",4,2019,26.98
2019-12-21,"Dejounte Murray",4,2019,23.53
2019-12-23,"Dejounte Murray",4,2019,28.2
2019-12-26,"Dejounte Murray",4,2019,26.68
2019-12-28,"Dejounte Murray",4,2019,27.93
2019-12-31,"Dejounte Murray",4,2019,27.05
2020-01-02,"Dejounte Murray",4,2019,24.03
2020-01-06,"Dejounte Murray",4,2019,25.55
2020-01-08,"Dejounte Murray",4,2019,27.67
2020-01-10,"Dejounte Murray",4,2019,24.15
2020-01-12,"Dejounte Murray",4,2019,21.37
2020-01-15,"Dejounte Murray",4,2019,25.7
2020-01-17,"Dejounte Murray",4,2019,32.85
2020-01-19,"Dejounte Murray",4,2019,22.1
2019-10-23,"Dennis Smith Jr.",4,2019,10.33
2019-10-25,"Dennis Smith Jr.",4,2019,4.52
2019-11-15,"Derrick Rose",4,2019,26.03
2019-11-20,"Derrick Rose",4,2019,24.43
2019-12-09,"Derrick Rose",4,2019,28.37
2019-12-16,"Derrick Rose",4,2019,28.55
2019-12-18,"Derrick Rose",4,2019,28.37
2019-12-20,"Derrick Rose",4,2019,23.57
2019-12-26,"Derrick Rose",4,2019,21.08
2019-12-28,"Derrick Rose",4,2019,27.32
2019-12-30,"Derrick Rose",4,2019,26.28
2020-01-02,"Derrick Rose",4,2019,27
2020-01-04,"Derrick Rose",4,2019,28.22
2020-01-05,"Derrick Rose",4,2019,28.88
2019-10-24,"Draymond Green",4,2019,28.42
2019-10-27,"Draymond Green",4,2019,23.95
2019-10-28,"Draymond Green",4,2019,33.88
2019-10-30,"Draymond Green",4,2019,23.75
2019-11-01,"Draymond Green",4,2019,34.43
2019-11-11,"Draymond Green",4,2019,22.33
2019-11-13,"Draymond Green",4,2019,28.23
2019-11-15,"Draymond Green",4,2019,34.03
2019-11-17,"Draymond Green",4,2019,32.5
2019-11-19,"Draymond Green",4,2019,34.63
2019-11-27,"Draymond Green",4,2019,23.63
2019-11-29,"Draymond Green",4,2019,19.3
2019-12-01,"Draymond Green",4,2019,23.38
2019-12-04,"Draymond Green",4,2019,24.6
2019-12-06,"Draymond Green",4,2019,30.3
2019-12-09,"Draymond Green",4,2019,33.38
2019-12-11,"Draymond Green",4,2019,39.48
2019-12-15,"Draymond Green",4,2019,26.18
2019-12-18,"Draymond Green",4,2019,29.42
2019-12-20,"Draymond Green",4,2019,31.33
2019-12-23,"Draymond Green",4,2019,32.92
2019-12-25,"Draymond Green",4,2019,33.83
2019-12-27,"Draymond Green",4,2019,32.47
2019-12-28,"Draymond Green",4,2019,27.33
2019-12-31,"Draymond Green",4,2019,35.8
2020-01-02,"Draymond Green",4,2019,22.4
2020-01-04,"Draymond Green",4,2019,21.6
2020-01-08,"Draymond Green",4,2019,33.63
2020-01-10,"Draymond Green",4,2019,31.07
2020-01-12,"Draymond Green",4,2019,23.05
2020-01-14,"Draymond Green",4,2019,27.28
2020-01-16,"Draymond Green",4,2019,35.82
2020-01-22,"Draymond Green",4,2019,25.18
2020-01-24,"Draymond Green",4,2019,31.93
2020-01-28,"Draymond Green",4,2019,33.45
2020-01-30,"Draymond Green",4,2019,27.33
2020-02-01,"Draymond Green",4,2019,25.83
2020-02-03,"Draymond Green",4,2019,33.2
2020-02-05,"Draymond Green",4,2019,20.68
2020-02-10,"Draymond Green",4,2019,31.42
2020-02-12,"Draymond Green",4,2019,30.33
2020-02-20,"Draymond Green",4,2019,18.18
2020-02-27,"Draymond Green",4,2019,9.73
2019-10-23,"Elfrid Payton",4,2019,26.05
2019-10-25,"Elfrid Payton",4,2019,24.12
2019-10-26,"Elfrid Payton",4,2019,30.77
2019-10-28,"Elfrid Payton",4,2019,20.7
2019-12-05,"Elfrid Payton",4,2019,11.28
2019-12-07,"Elfrid Payton",4,2019,17.42
2019-12-10,"Elfrid Payton",4,2019,12.53
2019-12-11,"Elfrid Payton",4,2019,29.58
2019-12-13,"Elfrid Payton",4,2019,27.07
2019-12-15,"Elfrid Payton",4,2019,25.38
2019-12-17,"Elfrid Payton",4,2019,20.17
2019-12-20,"Elfrid Payton",4,2019,17.83
2019-12-21,"Elfrid Payton",4,2019,27.17
2019-12-23,"Elfrid Payton",4,2019,30.2
2019-12-26,"Elfrid Payton",4,2019,31.8
2019-12-28,"Elfrid Payton",4,2019,30.98
2020-01-01,"Elfrid Payton",4,2019,25
2020-01-03,"Elfrid Payton",4,2019,31.65
2020-01-07,"Elfrid Payton",4,2019,29.62
2020-01-08,"Elfrid Payton",4,2019,24.3
2020-01-10,"Elfrid Payton",4,2019,32.7
2020-01-12,"Elfrid Payton",4,2019,31.25
2020-01-14,"Elfrid Payton",4,2019,19.2
2020-01-16,"Elfrid Payton",4,2019,24.2
2020-01-18,"Elfrid Payton",4,2019,31.5
2020-01-20,"Elfrid Payton",4,2019,28.45
2020-01-22,"Elfrid Payton",4,2019,31.93
2020-01-24,"Elfrid Payton",4,2019,34.57
2020-01-26,"Elfrid Payton",4,2019,29.52
2020-01-28,"Elfrid Payton",4,2019,33.45
2020-01-29,"Elfrid Payton",4,2019,34.88
2020-02-03,"Elfrid Payton",4,2019,32.98
2020-02-06,"Elfrid Payton",4,2019,32.78
2020-02-08,"Elfrid Payton",4,2019,29.68
2020-02-09,"Elfrid Payton",4,2019,36.58
2020-02-12,"Elfrid Payton",4,2019,30.73
2020-02-26,"Elfrid Payton",4,2019,27.32
2020-02-27,"Elfrid Payton",4,2019,35.57
2020-02-29,"Elfrid Payton",4,2019,33.33
2020-03-02,"Elfrid Payton",4,2019,19.48
2020-03-04,"Elfrid Payton",4,2019,28.22
2020-03-06,"Elfrid Payton",4,2019,30.42
2020-03-08,"Elfrid Payton",4,2019,30.58
2020-03-10,"Elfrid Payton",4,2019,18.32
2020-03-11,"Elfrid Payton",4,2019,34.62
2019-10-24,"Eric Bledsoe",4,2019,16.1
2019-10-26,"Eric Bledsoe",4,2019,33.2
2019-10-28,"Eric Bledsoe",4,2019,26.4
2019-10-30,"Eric Bledsoe",4,2019,27.78
